_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,birthplace,birthplace:confidence,date_of_birth,date_of_birth:confidence,race_ethnicity,race_ethnicity:confidence,religion,religion:confidence,sexual_orientation,sexual_orientation:confidence,year_of_award,year_of_award:confidence,award,biourl,birthplace_gold,date_of_birth_gold,movie,person,race_ethnicity_gold,religion_gold,sexual_orientation_gold,year_of_award_gold,Nationality,gender
670454512,False,finalized,3,2/10/15 4:07,Wellington_New_Zealand,1.0,7-Apr-1964,1.0,White,1.0,Na,0.6562,Straight,1.0,2001,1.0,Best_Actor,http://www.nndb.com/people/782/000022716/,Wellington_New_Zealand,7-Apr-1964,Gladiator,Russell_Crowe,White,Na,Straight,2001,Australia,Male
670454513,False,finalized,3,2/10/15 1:49,Mount_Vernon_Ny,1.0,28-Dec-1954,1.0,Black,1.0,Protestant,1.0,Straight,1.0,2002,1.0,Best_Actor,http://www.nndb.com/people/665/000023596/,Mount_Vernon_Ny,28-Dec-1954,Training_Day,Denzel_Washington,Black,Protestant,Straight,2002,United States,Male
670454514,False,finalized,3,2/10/15 2:05,New_York_City,1.0,14-Apr-1973,1.0,White,1.0,Jewish,1.0,Straight,1.0,2003,1.0,Best_Actor,http://www.nndb.com/people/112/000026034/,New_York_City,14-Apr-1973,The_Pianist,Adrien_Brody,White,Jewish,Straight,2003,United States,Male
670454515,False,finalized,3,2/10/15 2:04,Burbank_Ca,1.0,17-Aug-1960,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,2003,1.0,Best_Actor,http://www.nndb.com/people/331/000025256/,Burbank_Ca,17-Aug-1960,Mystic_River,Sean_Penn,White,Roman_Catholic,Straight,2003,United States,Male
670454516,False,finalized,3,2/10/15 2:02,Terrell_Tx,1.0,13-Dec-1967,1.0,Black,1.0,Baptist,1.0,Straight,1.0,2005,1.0,Best_Actor,http://www.nndb.com/people/113/000026035/,Terrell_Tx,13-Dec-1967,Ray,Jamie_Foxx,Black,Baptist,Straight,2005,United States,Male
670454517,False,finalized,3,2/10/15 1:59,Fairport_Ny,1.0,23-Jul-1967,1.0,White,1.0,Na,1.0,Straight,1.0,2006,1.0,Best_Actor,http://www.nndb.com/people/409/000027328/,Fairport_Ny,23-Jul-1967,Capote,Philip_Seymour_Hoffman,White,Na,Straight,2006,United States,Male
670454518,False,finalized,3,2/10/15 2:07,Longview_Tx,1.0,15-Jul-1961,1.0,Black,1.0,Na,1.0,Straight,1.0,2007,1.0,Best_Actor,http://www.nndb.com/people/833/000025758/,Longview_Tx,15-Jul-1961,The_Last_King_of_Scotland,Forest_Whitaker,Black,Na,Straight,2007,United States,Male
670454519,False,finalized,3,2/10/15 2:07,London_England,1.0,29-Apr-1957,1.0,White,1.0,Na,1.0,Straight,1.0,2008,1.0,Best_Actor,http://www.nndb.com/people/788/000022722/,London_England,29-Apr-1957,There_Will_Be_Blood,Daniel_DayLewis,White,Na,Straight,2008,Ireland,Male
670454520,False,finalized,3,2/10/15 2:04,Burbank_Ca,1.0,17-Aug-1960,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,2009,1.0,Best_Actor,http://www.nndb.com/people/331/000025256/,Burbank_Ca,17-Aug-1960,Milk,Sean_Penn,White,Roman_Catholic,Straight,2009,United States,Male
670454521,False,finalized,3,2/10/15 2:05,Los_Angeles_Ca,1.0,4-Dec-1949,1.0,White,1.0,Lutheran,1.0,Straight,1.0,2010,1.0,Best_Actor,http://www.nndb.com/people/779/000022713/,Los_Angeles_Ca,4-Dec-1949,Crazy_Heart,Jeff_Bridges,White,Lutheran,Straight,2010,United States,Male
670454522,False,finalized,3,2/10/15 2:19,Grayshott_Hampshire_England,1.0,10-Sep-1960,1.0,White,1.0,Na,1.0,Straight,1.0,2011,1.0,Best_Actor,http://www.nndb.com/people/813/000043684/,Grayshott_Hampshire_England,10-Sep-1960,The_Kings_Speech,Colin_Firth,White,Na,Straight,2011,England,Male
670454523,False,finalized,3,2/10/15 3:53,RueilMalmaison_HautsDeSeine_France,1.0,19-Jun-1972,1.0,White,1.0,Na,1.0,Straight,1.0,2012,1.0,Best_Actor,http://www.nndb.com/people/303/000281457/,RueilMalmaison_HautsDeSeine_France,19-Jun-1972,The_Artist,Jean_Dujardin,White,Na,Straight,2012,France,Male
670454524,False,finalized,3,2/10/15 2:00,London_England,1.0,29-Apr-1957,1.0,White,1.0,Na,1.0,Straight,1.0,2013,1.0,Best_Actor,http://www.nndb.com/people/788/000022722/,London_England,29-Apr-1957,Lincoln,Daniel_DayLewis,White,Na,Straight,2013,Ireland,Male
670454525,False,finalized,3,2/10/15 2:18,Uvalde_Tx,1.0,4-Nov-1969,1.0,White,1.0,Na,1.0,Straight,1.0,2014,1.0,Best_Actor,http://www.nndb.com/people/583/000023514/,Uvalde_Tx,4-Nov-1969,Dallas_Buyers_Club,Matthew_McConaughey,White,Na,Straight,2014,United States,Male
670454526,False,finalized,3,2/10/15 1:51,Swampscott_Ma,1.0,1894-07-25 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1938,1.0,Best_Supporting_Actor,http://www.nndb.com/people/347/000032251/,Swampscott_Ma,1894-07-25 00:00:00,Come_and_Get_It,Walter_Brennan,White,Na,Straight,1938,United States,Male
670454527,False,finalized,3,2/10/15 1:48,Vienna_Austria,1.0,1896-03-22 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1938,1.0,Best_Supporting_Actor,http://www.nndb.com/people/115/000063923/,Vienna_Austria,1896-03-22 00:00:00,The_Life_of_Emile_Zola,Joseph_Schildkraut,White,Na,Straight,1938,United States,Male
670454528,False,finalized,3,2/10/15 1:59,Swampscott_Ma,1.0,1894-07-25 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1939,1.0,Best_Supporting_Actor,http://www.nndb.com/people/347/000032251/,Swampscott_Ma,1894-07-25 00:00:00,Kentucky,Walter_Brennan,White,Na,Straight,1939,United States,Male
670454529,False,finalized,3,2/10/15 3:58,Elizabeth_Nj,1.0,1892-07-11 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1940,1.0,Best_Supporting_Actor,http://www.nndb.com/people/116/000063924/,Elizabeth_Nj,1892-07-11 00:00:00,Stagecoach,Thomas_Mitchell,White,Na,Straight,1940,United States,Male
670454530,False,finalized,3,2/10/15 3:50,Swampscott_Ma,1.0,1894-07-25 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1941,1.0,Best_Supporting_Actor,http://www.nndb.com/people/347/000032251/,Swampscott_Ma,1894-07-25 00:00:00,The_Westerner,Walter_Brennan,White,Na,Straight,1941,United States,Male
670454531,False,finalized,3,2/10/15 4:07,London_England,1.0,1880-07-27 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1942,1.0,Best_Supporting_Actor,http://www.nndb.com/people/689/000031596/,London_England,1880-07-27 00:00:00,How_Green_Was_My_Valley,Donald_Crisp,White,Na,Straight,1942,England,Male
670454532,True,golden,90,,Walters_Ok,1.0,1910-12-13 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1943,1.0,Best_Supporting_Actor,http://www.nndb.com/people/680/000042554/,Walters_Ok,1910-12-13 00:00:00,Johnny_Eager,Van_Heflin,White,Na,Straight,1943,United States,Male
670454533,False,finalized,3,2/10/15 1:56,Savannah_Ga,1.0,1877-06-17 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1944,1.0,Best_Supporting_Actor,http://www.nndb.com/people/127/000063935/,Savannah_Ga,1877-06-17 00:00:00,The_More_the_Merrier,Charles_Coburn,White,Na,Straight,1944,United States,Male
670454534,False,finalized,3,2/10/15 2:16,Dublin_Ireland,1.0,1888-03-10 00:00:00,1.0,White,1.0,Protestant,1.0,Na,1.0,1945,1.0,Best_Supporting_Actor,http://www.nndb.com/people/126/000063934/,Dublin_Ireland,1888-03-10 00:00:00,Going_My_Way,Barry_Fitzgerald,White,Protestant,Na,1945,Ireland,Male
670454535,False,finalized,3,2/10/15 3:51,New_York_City,1.0,1901-11-02 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1946,1.0,Best_Supporting_Actor,http://www.nndb.com/people/125/000063933/,New_York_City,1901-11-02 00:00:00,A_Tree_Grows_in_Brooklyn,James_Dunn,White,Na,Straight,1946,United States,Male
670454536,False,finalized,3,2/10/15 2:04,North_Sydney_Nova_Scotia_Canada,1.0,14-Jan-1914,1.0,White,1.0,Na,1.0,Straight,1.0,1947,1.0,Best_Supporting_Actor,http://www.nndb.com/people/124/000063932/,North_Sydney_Nova_Scotia_Canada,14-Jan-1914,The_Best_Years_of_Our_Lives,Harold_Russell,White,Na,Straight,1947,United States,Male
670454537,False,finalized,3,2/10/15 2:07,Vale_of_Glamorgan_Wales,1.0,1875-09-26 00:00:00,0.6667,White,1.0,Na,1.0,Na,1.0,1948,1.0,Best_Supporting_Actor,http://www.nndb.com/people/123/000063931/,Vale_of_Glamorgan_Wales,1875-09-26 00:00:00,Miracle_on_34th_Street,Edmund_Gwenn,White,Na,Na,1948,Wales,Male
670454538,False,finalized,3,2/10/15 2:05,Toronto_Ontario_Canada,1.0,1884-04-06 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1949,1.0,Best_Supporting_Actor,http://www.nndb.com/people/122/000063930/,Toronto_Ontario_Canada,1884-04-06 00:00:00,The_Treasure_of_the_Sierra_Madre,Walter_Huston,White,Na,Straight,1949,United States,Male
670454539,False,finalized,3,2/10/15 2:18,Lima_Oh,1.0,1903-11-07 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1950,1.0,Best_Supporting_Actor,http://www.nndb.com/people/121/000063929/,Lima_Oh,1903-11-07 00:00:00,Twelve_OClock_High,Dean_Jagger,White,Na,Straight,1950,United States,Male
670454540,False,finalized,3,2/10/15 2:08,St_Petersburg_Russia,1.0,3-Jul-1906,1.0,White,1.0,Na,1.0,Straight,1.0,1951,1.0,Best_Supporting_Actor,http://www.nndb.com/people/728/000043599/,St_Petersburg_Russia,3-Jul-1906,All_About_Eve,George_Sanders,White,Na,Straight,1951,England,Male
670454541,False,finalized,3,2/10/15 1:52,Chicago_Il,1.0,22-Mar-1912,1.0,White,1.0,Na,1.0,Straight,1.0,1952,1.0,Best_Supporting_Actor,http://www.nndb.com/people/553/000022487/,Chicago_Il,22-Mar-1912,A_Streetcar_Named_Desire,Karl_Malden,White,Na,Straight,1952,United States,Male
670454542,False,finalized,3,2/10/15 1:51,Chihuahua_Mexico,1.0,21-Apr-1915,1.0,Hispanic,1.0,Na,1.0,Straight,1.0,1953,1.0,Best_Supporting_Actor,http://www.nndb.com/people/228/000032132/,Chihuahua_Mexico,21-Apr-1915,Viva_Zapata,Anthony_Quinn,Hispanic,Na,Straight,1953,United States,Male
670454543,False,finalized,3,2/10/15 2:06,Hoboken_Nj,1.0,12-Dec-1915,1.0,White,1.0,Na,1.0,Straight,1.0,1954,1.0,Best_Supporting_Actor,http://www.nndb.com/people/300/000026222/,Hoboken_Nj,12-Dec-1915,From_Here_to_Eternity,Frank_Sinatra,White,Na,Straight,1954,United States,Male
670454544,False,finalized,3,2/10/15 3:51,New_York_City,1.0,10-Sep-1915,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1955,1.0,Best_Supporting_Actor,http://www.nndb.com/people/620/000042494/,New_York_City,10-Sep-1915,The_Barefoot_Contessa,Edmond_OBrien,White,Roman_Catholic,Straight,1955,United States,Male
670454545,False,finalized,3,2/10/15 2:04,Newton_Ma,1.0,8-Feb-1925,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1956,1.0,Best_Supporting_Actor,http://www.nndb.com/people/714/000026636/,Newton_Ma,8-Feb-1925,Mister_Roberts,Jack_Lemmon,White,Roman_Catholic,Straight,1956,United States,Male
670454546,False,finalized,3,2/10/15 3:58,Chihuahua_Mexico,1.0,21-Apr-1915,1.0,Hispanic,1.0,Na,1.0,Straight,1.0,1957,1.0,Best_Supporting_Actor,http://www.nndb.com/people/228/000032132/,Chihuahua_Mexico,21-Apr-1915,Lust_for_Life,Anthony_Quinn,Hispanic,Na,Straight,1957,United States,Male
670454547,False,finalized,3,2/10/15 4:06,New_York_City,1.0,5-Feb-1919,1.0,White,1.0,Jewish,1.0,Straight,1.0,1958,1.0,Best_Supporting_Actor,http://www.nndb.com/people/820/000022754/,New_York_City,5-Feb-1919,Sayonara,Red_Buttons,White,Jewish,Straight,1958,United States,Male
670454548,False,finalized,3,2/10/15 1:51,Hunt_City_Il,1.0,14-Jun-1909,1.0,White,1.0,Na,1.0,Straight,1.0,1959,1.0,Best_Supporting_Actor,http://www.nndb.com/people/679/000042553/,Hunt_City_Il,14-Jun-1909,The_Big_Country,Burl_Ives,White,Na,Straight,1959,United States,Male
670454549,False,finalized,3,2/10/15 2:03,Marian_Glas_Anglesey_Wales,1.0,30-May-1912,1.0,White,1.0,Na,1.0,Na,1.0,1960,1.0,Best_Supporting_Actor,http://www.nndb.com/people/120/000063928/,Marian_Glas_Anglesey_Wales,30-May-1912,BenHur,Hugh_Griffith,White,Na,Na,1960,Wales,Male
670454550,False,finalized,3,2/10/15 2:15,London_England,1.0,16-Apr-1921,1.0,White,1.0,Na,1.0,Straight,1.0,1961,1.0,Best_Supporting_Actor,http://www.nndb.com/people/810/000022744/,London_England,16-Apr-1921,Spartacus,Peter_Ustinov,White,Na,Straight,1961,England,Male
670454551,False,finalized,3,2/10/15 2:04,Norwood_Oh,1.0,16-Sep-1934,1.0,White,1.0,Na,1.0,Gay,1.0,1962,1.0,Best_Supporting_Actor,http://www.nndb.com/people/119/000063927/,Norwood_Oh,16-Sep-1934,West_Side_Story,George_Chakiris,White,Na,Gay,1962,United States,Male
670454552,False,finalized,3,2/10/15 2:03,Hartford_Ct,1.0,1901-03-25 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1963,1.0,Best_Supporting_Actor,http://www.nndb.com/people/915/000043786/,Hartford_Ct,1901-03-25 00:00:00,Sweet_Bird_of_Youth,Ed_Begley_Sr,White,Na,Straight,1963,United States,Male
670454553,False,finalized,3,2/10/15 2:16,Macon_Ga,1.0,1901-04-05 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1964,1.0,Best_Supporting_Actor,http://www.nndb.com/people/100/000063908/,Macon_Ga,1901-04-05 00:00:00,Hud,Melvyn_Douglas,White,Jewish,Straight,1964,United States,Male
670454554,False,finalized,3,2/10/15 1:51,London_England,1.0,16-Apr-1921,1.0,White,1.0,Na,1.0,Straight,1.0,1965,1.0,Best_Supporting_Actor,http://www.nndb.com/people/810/000022744/,London_England,16-Apr-1921,Topkapi,Peter_Ustinov,White,Na,Straight,1965,England,Male
670454555,False,finalized,3,2/10/15 2:03,Bronx_Ny,1.0,4-Nov-1919,1.0,White,1.0,Na,1.0,Straight,1.0,1966,1.0,Best_Supporting_Actor,http://www.nndb.com/people/111/000063919/,Bronx_Ny,4-Nov-1919,A_Thousand_Clowns,Martin_Balsam,White,Na,Straight,1966,United States,Male
670454556,False,finalized,3,2/10/15 1:59,New_York_City,1.0,1-Oct-1920,1.0,White,1.0,Jewish,1.0,Straight,1.0,1967,1.0,Best_Supporting_Actor,http://www.nndb.com/people/768/000023699/,New_York_City,1-Oct-1920,The_Fortune_Cookie,Walter_Matthau,White,Jewish,Straight,1967,United States,Male
670454557,False,finalized,3,2/10/15 2:04,New_York_City,1.0,18-Feb-1925,1.0,White,1.0,Na,1.0,Straight,1.0,1968,1.0,Best_Supporting_Actor,http://www.nndb.com/people/001/000022932/,New_York_City,18-Feb-1925,Cool_Hand_Luke,George_Kennedy,White,Na,Straight,1968,United States,Male
670454558,True,golden,84,,Malden_Ma,0.9595,16-Jun-1907,1.0,White,1.0,Na,1.0,Na,1.0,1969,0.9646,Best_Supporting_Actor,http://www.nndb.com/people/559/000049412/,Malden_Ma,16-Jun-1907,The_Subject_Was_Roses,Jack_Albertson,White,Na,Na,1969,United States,Male
670454559,False,finalized,3,2/10/15 2:14,St_Cloud_Mn,1.0,4-Nov-1913,1.0,White,1.0,Na,1.0,Straight,1.0,1970,1.0,Best_Supporting_Actor,http://www.nndb.com/people/110/000063918/,St_Cloud_Mn,4-Nov-1913,They_Shoot_Horses_Dont_They,Gig_Young,White,Na,Straight,1970,United States,Male
670454560,False,finalized,3,2/10/15 1:48,Felixstowe_Suffolk_England,1.0,22-Feb-1908,1.0,White,1.0,Na,1.0,Straight,1.0,1971,1.0,Best_Supporting_Actor,http://www.nndb.com/people/701/000030611/,Felixstowe_Suffolk_England,22-Feb-1908,Ryans_Daughter,John_Mills,White,Na,Straight,1971,England,Male
670454561,False,finalized,3,2/10/15 1:56,Shidler_Ok,1.0,13-Jun-1918,1.0,White,1.0,Na,1.0,Straight,1.0,1972,1.0,Best_Supporting_Actor,http://www.nndb.com/people/425/000064233/,Shidler_Ok,13-Jun-1918,The_Last_Picture_Show,Ben_Johnson,White,Na,Straight,1972,United States,Male
670454562,False,finalized,3,2/10/15 1:52,Cleveland_Oh,1.0,11-Apr-1932,1.0,White,1.0,Jewish,1.0,Gay,1.0,1973,1.0,Best_Supporting_Actor,http://www.nndb.com/people/853/000048709/,Cleveland_Oh,11-Apr-1932,Cabaret,Joel_Grey,White,Jewish,Gay,1973,United States,Male
670454563,False,finalized,3,2/10/15 2:07,Bucharest_Romania,1.0,1902-09-22 00:00:00,1.0,White,1.0,Na,1.0,Straight,0.6667,1974,1.0,Best_Supporting_Actor,http://www.nndb.com/people/686/000042560/,Bucharest_Romania,1902-09-22 00:00:00,The_Paper_Chase,John_Houseman,White,Na,Straight,1974,United States,Male
670454564,False,finalized,3,2/10/15 1:53,New_York_City,1.0,17-Aug-1943,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1975,1.0,Best_Supporting_Actor,http://www.nndb.com/people/765/000023696/,New_York_City,17-Aug-1943,The_Godfather_Part_II,Robert_De_Niro,White,Roman_Catholic,Straight,1975,United States,Male
670454565,False,finalized,3,2/10/15 1:48,New_York_City,1.0,1896-01-20 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1976,1.0,Best_Supporting_Actor,http://www.nndb.com/people/895/000022829/,New_York_City,1896-01-20 00:00:00,The_Sunshine_Boys,George_Burns,White,Jewish,Straight,1976,United States,Male
670454566,True,golden,91,,Chicago_Il,1.0,1922-07-26 00:00:00,0.9596,White,1.0,Na,1.0,Straight,1.0,1977,1.0,Best_Supporting_Actor,http://www.nndb.com/people/224/000032128/,Chicago_Il,1922-07-26 00:00:00,All_the_Presidents_Men,Jason_Robards,White,Na,Straight,1977,United States,Male
670454567,False,finalized,3,2/10/15 1:53,Chicago_Il,1.0,1922-07-26 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1978,1.0,Best_Supporting_Actor,http://www.nndb.com/people/224/000032128/,Chicago_Il,1922-07-26 00:00:00,Julia,Jason_Robards,White,Na,Straight,1978,United States,Male
670454568,False,finalized,3,2/10/15 1:46,Astoria_Ny,1.0,31-Mar-1943,1.0,White,1.0,Na,1.0,Straight,1.0,1979,1.0,Best_Supporting_Actor,http://www.nndb.com/people/618/000022552/,Astoria_Ny,31-Mar-1943,The_Deer_Hunter,Christopher_Walken,White,Na,Straight,1979,United States,Male
670454569,False,finalized,3,2/10/15 2:09,Macon_Ga,1.0,1901-04-05 00:00:00,1.0,White,1.0,Jewish,1.0,Straight,1.0,1980,1.0,Best_Supporting_Actor,http://www.nndb.com/people/100/000063908/,Macon_Ga,1901-04-05 00:00:00,Being_There,Melvyn_Douglas,White,Jewish,Straight,1980,United States,Male
670454570,False,finalized,3,2/10/15 2:18,Malibu_Ca,1.0,16-Aug-1960,1.0,White,1.0,Na,1.0,Straight,1.0,1981,1.0,Best_Supporting_Actor,http://www.nndb.com/people/378/000024306/,Malibu_Ca,16-Aug-1960,Oridnary_People,Timothy_Hutton,White,Na,Straight,1981,United States,Male
670454571,False,finalized,3,2/10/15 2:07,London_England,0.6667,14-Apr-1904,1.0,White,1.0,Na,1.0,Gay,1.0,1982,1.0,Best_Supporting_Actor,http://www.nndb.com/people/589/000033490/,London_England,14-Apr-1904,Arthur,John_Gielgud,White,Na,Gay,1982,England,Male
670454572,False,finalized,3,2/10/15 3:50,Brooklyn_Ny,1.0,27-May-1936,1.0,Black,1.0,Na,1.0,Straight,1.0,1983,1.0,Best_Supporting_Actor,http://www.nndb.com/people/906/000023837/,Brooklyn_Ny,27-May-1936,An_Officer_and_a_Gentleman,Lou_Gossett_Jr,Black,Na,Straight,1983,United States,Male
670454573,False,finalized,3,2/10/15 2:03,New_York_City,1.0,22-Apr-1937,1.0,White,1.0,Atheist,1.0,Straight,1.0,1984,1.0,Best_Supporting_Actor,http://www.nndb.com/people/722/000022656/,New_York_City,22-Apr-1937,Terms_of_Endearment,Jack_Nicholson,White,Atheist,Straight,1984,United States,Male
670454574,False,finalized,3,2/10/15 1:51,Samrong_Young_Cambodia,1.0,22-Mar-1940,1.0,Asian,1.0,Buddhist,1.0,Straight,1.0,1985,1.0,Best_Supporting_Actor,http://www.nndb.com/people/093/000063901/,Samrong_Young_Cambodia,22-Mar-1940,The_Killing_Fields,Haing_S_Ngor,Asian,Buddhist,Straight,1985,Cambodia,Male
670454575,False,finalized,3,2/10/15 2:04,Kenosha_Wi,1.0,31-May-1904,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1986,1.0,Best_Supporting_Actor,http://www.nndb.com/people/736/000024664/,Kenosha_Wi,31-May-1904,Cocoon,Don_Ameche,White,Roman_Catholic,Straight,1986,United States,Male
670454576,False,finalized,3,2/10/15 1:55,Bermondsey_England,1.0,14-Mar-1933,1.0,White,1.0,Na,1.0,Straight,1.0,1987,1.0,Best_Supporting_Actor,http://www.nndb.com/people/754/000022688/,Bermondsey_England,14-Mar-1933,Hannah_and_Her_Sisters,Michael_Caine,White,Na,Straight,1987,England,Male
670454577,False,finalized,3,2/10/15 3:50,Edinburgh_Scotland,1.0,25-Aug-1930,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1988,1.0,Best_Supporting_Actor,http://www.nndb.com/people/881/000022815/,Edinburgh_Scotland,25-Aug-1930,The_Untouchables,Sean_Connery,White,Roman_Catholic,Straight,1988,Scotland,Male
670454578,False,finalized,3,2/10/15 2:18,St_Louis_Mo,1.0,24-Oct-1947,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,1989,1.0,Best_Supporting_Actor,http://www.nndb.com/people/819/000024747/,St_Louis_Mo,24-Oct-1947,A_Fish_Called_Wanda,Kevin_Kline,White,Roman_Catholic,Straight,1989,United States,Male
670454579,False,finalized,3,2/10/15 2:04,Mount_Vernon_Ny,1.0,28-Dec-1954,1.0,Black,1.0,Protestant,1.0,Straight,1.0,1990,1.0,Best_Supporting_Actor,http://www.nndb.com/people/665/000023596/,Mount_Vernon_Ny,28-Dec-1954,Glory,Denzel_Washington,Black,Protestant,Straight,1990,United States,Male
670454580,False,finalized,3,2/10/15 2:09,Newark_Nj,1.0,9-Feb-1943,1.0,White,1.0,Na,1.0,Straight,1.0,1991,1.0,Best_Supporting_Actor,http://www.nndb.com/people/582/000022516/,Newark_Nj,9-Feb-1943,Good_Fellas,Joe_Pesci,White,Na,Straight,1991,United States,Male
670454581,False,finalized,3,2/10/15 1:57,Lattimer_Mines_Pa,1.0,18-Feb-1919,1.0,White,1.0,Na,1.0,Straight,1.0,1992,1.0,Best_Supporting_Actor,http://www.nndb.com/people/579/000022513/,Lattimer_Mines_Pa,18-Feb-1919,City_Slickers,Jack_Palance,White,Na,Straight,1992,United States,Male
670454582,False,finalized,3,2/10/15 1:47,San_Bernardino_Ca,1.0,30-Jan-1930,1.0,White,1.0,Na,1.0,Straight,1.0,1993,1.0,Best_Supporting_Actor,http://www.nndb.com/people/878/000022812/,San_Bernardino_Ca,30-Jan-1930,Unforgiven,Gene_Hackman,White,Na,Straight,1993,United States,Male
670454583,False,finalized,3,2/10/15 2:04,San_Saba_Tx,1.0,15-Sep-1946,1.0,White,1.0,Na,1.0,Straight,1.0,1994,1.0,Best_Supporting_Actor,http://www.nndb.com/people/530/000022464/,San_Saba_Tx,15-Sep-1946,The_Fugitive,Tommy_Lee_Jones,White,Na,Straight,1994,United States,Male
670454584,False,finalized,3,2/10/15 2:11,Brooklyn_Ny,1.0,20-Jun-1931,1.0,White,1.0,Jewish,1.0,Straight,1.0,1995,1.0,Best_Supporting_Actor,http://www.nndb.com/people/431/000023362/,Brooklyn_Ny,20-Jun-1931,Ed_Wood,Martin_Landau,White,Jewish,Straight,1995,United States,Male
670454585,False,finalized,3,2/10/15 2:11,South_Orange_Nj,1.0,26-Jul-1959,1.0,White,1.0,Na,1.0,Matter of Dispute,1.0,1996,1.0,Best_Supporting_Actor,http://www.nndb.com/people/591/000023522/,South_Orange_Nj,26-Jul-1959,The_Usual_Suspects,Kevin_Spacey,White,Na,Matter of Dispute,1996,United States,Male
670454586,False,finalized,3,2/10/15 4:21,Bronx_Ny,1.0,2-Jan-1968,1.0,Black,1.0,Na,1.0,Straight,1.0,1997,1.0,Best_Supporting_Actor,http://www.nndb.com/people/587/000023518/,Bronx_Ny,2-Jan-1968,Jerry_Maguire,Cuba_Gooding_Jr,Black,Na,Straight,1997,United States,Male
670454587,False,finalized,3,2/10/15 4:08,Chicago_Il,1.0,21-Jul-1951 [1],1.0,White,1.0,Anglicanepiscopalian,1.0,Straight,1.0,1998,1.0,Best_Supporting_Actor,http://www.nndb.com/people/606/000022540/,Chicago_Il,21-Jul-1951 [1],Good_Will_Hunting,Robin_Williams,White,Anglicanepiscopalian,Straight,1998,United States,Male
670454588,True,golden,62,,Laurel_Ne,1.0,1928-08-31 00:00:00,1.0,White,1.0,Na,1.0,Straight,1.0,1999,1.0,Best_Supporting_Actor,http://www.nndb.com/people/764/000022698/,Laurel_Ne,1928-08-31 00:00:00,Affliction,James_Coburn,White,Na,Straight,1999,United States,Male
670454589,False,finalized,3,2/10/15 2:12,Bermondsey_England,1.0,14-Mar-1933,1.0,White,1.0,Na,1.0,Straight,1.0,2000,1.0,Best_Supporting_Actor,http://www.nndb.com/people/754/000022688/,Bermondsey_England,14-Mar-1933,The_Cider_House_Rules,Michael_Caine,White,Na,Straight,2000,England,Male
670454590,False,finalized,3,2/10/15 2:04,Santurce_Puerto_Rico,1.0,19-Feb-1967,1.0,Hispanic,1.0,Na,1.0,Straight,1.0,2001,1.0,Best_Supporting_Actor,http://www.nndb.com/people/087/000026009/,Santurce_Puerto_Rico,19-Feb-1967,Traffic,Benicio_Del_Toro,Hispanic,Na,Straight,2001,United States,Male
670454591,False,finalized,3,2/10/15 2:05,Lincoln_Lincolnshire_England,1.0,24-May-1949,1.0,White,1.0,Na,1.0,Straight,1.0,2002,1.0,Best_Supporting_Actor,http://www.nndb.com/people/092/000063900/,Lincoln_Lincolnshire_England,24-May-1949,Iris,Jim_Broadbent,White,Na,Straight,2002,England,Male
670454592,False,finalized,3,2/10/15 2:15,Kansas_City_Mo,1.0,9-Jul-1951,1.0,White,1.0,Na,1.0,Straight,1.0,2003,1.0,Best_Supporting_Actor,http://www.nndb.com/people/130/000025055/,Kansas_City_Mo,9-Jul-1951,Adaptation,Chris_Cooper,White,Na,Straight,2003,United States,Male
670454593,False,finalized,3,2/10/15 2:14,West_Covina_Ca,1.0,16-Oct-1958,1.0,White,1.0,Roman_Catholic,1.0,Straight,1.0,2004,1.0,Best_Supporting_Actor,http://www.nndb.com/people/614/000025539/,West_Covina_Ca,16-Oct-1958,Mystic_River,Tim_Robbins,White,Roman_Catholic,Straight,2004,United States,Male
